"ensembl_gene_id","sample.shrubr5_3_2002","sample.shrubr5_2_2002","sample.shrubr5_1_2002","sample.jh_2_002_3","sample.jh_2_002_2","sample.jh_2_002_1"
"ENSG00000002330",212.689919586302,232.939944396376,279.118212103268,29.4004619976764,35.1844114318639,57.6164904866731
"ENSG00000002549",1077.8205384441,1195.25867508339,1046.4922015745,2474.53888480443,2718.32156469882,2449.37080487531
"ENSG00000002586",3443.9958938417,3784.69751242033,3740.34491723399,6.53343599948364,16.9406425412678,14.739102217521
"ENSG00000002587",2.87418810251759,13.2614324780115,12.870004016289,372.405851970567,315.356576537447,276.023186982666
"ENSG00000002745",4.31128215377639,5.7658402078311,1.60875050203613,19.6003079984509,16.9406425412678,16.079020600932
"ENSG00000002746",139.398122972103,110.127547969574,171.331928466847,133.935437989415,144.64702477544,101.833797139236
"ENSG00000002822",3982.18761603812,4175.0448944905,3992.91874605367,929.381270926548,918.704076276446,996.899277257785
"ENSG00000002834",19568.909695991,19423.9624921414,18150.7275392226,10179.0932871955,10383.3107514478,9891.27750634001
"ENSG00000002919",475.678130966662,419.176583109321,398.970124504959,331.571876973795,405.272294641099,361.77796352097
"ENSG00000002933",0,0,0,671.310548946944,802.725831186228,724.895845425352
"ENSG00000003056",3112.02716800092,3152.18484162126,2588.47955777613,3113.18225375395,2749.5965970827,2687.87627712247
"ENSG00000003096",45.2684626146521,64.5774103277083,29.7618842876683,81.6679499935455,63.8531911170863,83.0749397714821
"ENSG00000003137",254.365647072807,201.804407274089,208.333190013678,24.5003849980636,41.7000431785054,64.3160824037281
"ENSG00000003147",193.289149894308,243.895040791256,390.926371994779,470.407391962822,479.550496552812,534.62743498099
"ENSG00000003249",197.600432048085,253.120385123785,246.138826811527,55.5342059956109,75.581328261041,80.3951030046601
"ENSG00000003393",1362.36516059334,1343.44076842465,1241.15101232087,2600.30752779449,2670.10588977367,2576.66305129936
"ENSG00000003400",30.8975221020641,41.5140494963839,29.7618842876683,0,16.9406425412678,6.69959191705501
"ENSG00000003402",892.435405831713,872.948207465629,1002.25156276851,289.104542977151,290.597175900209,375.17714735508
"ENSG00000003436",701.301897014293,770.316251766235,884.81277611987,76.7678729939328,48.2156749251468,53.5967353364401
"ENSG00000003509",369.333171173511,337.301652158119,368.403864966273,705.611087944233,594.225615293701,629.761640203171
"ENSG00000003756",2892.87032518396,2891.5688642273,2233.75007207716,4271.23378466243,4043.60106196569,4130.96837605612
"ENSG00000003987",74.7288906654574,49.5862257873475,95.7206548711495,21.2336669983218,6.51563174664146,17.418938984343
"ENSG00000003989",1125.96318916127,1150.86170548309,1064.1884570969,187.836284985155,102.946981596935,132.651919957689
"ENSG00000004059",1302.7257574661,1350.93636069483,1267.69539560447,3853.09388069548,4089.21048419218,4163.12641725798
"ENSG00000004139",319.753426405082,286.562258329206,238.095074301347,151.902386987995,178.528309857976,162.130124392731
"ENSG00000004142",2915.8638300041,2863.89283122971,2545.84766947217,4191.19919366875,3870.28525750503,3703.53441174801
"ENSG00000004399",2993.46690877207,2921.55123330802,2393.82074702976,1956.76408184535,2092.82091702124,2003.17798319945
"ENSG00000004455",1816.48688079112,2001.32313613818,1903.95621915976,501.441212960369,501.703644491393,426.094045924699
"ENSG00000004468",4.31128215377639,0.57658402078311,19.3050060244335,166.602617986833,190.256447001931,170.169634693197
"ENSG00000004478",2767.84314272444,2624.03387858393,2045.52626333893,3444.75413072775,3074.07505806544,2970.59905602219
"ENSG00000004487",3589.86094004447,3770.85949592154,3038.12532309523,3686.49126270864,3769.94452860675,3897.8225773426
"ENSG00000004534",2873.46955549196,2950.95701836796,3141.88973047656,3371.25297573356,3093.62195330537,3162.20738484996
"ENSG00000004660",491.486165530508,510.853442413836,455.276392076224,344.638748972762,377.906641305205,365.797718671203
"ENSG00000004700",1787.02645274031,1764.9236876171,1571.7492404893,112.701770991093,164.193920015365,156.770450859087
"ENSG00000004766",751.60018880835,745.523138872561,653.957079077685,1783.62802785903,1585.90476713253,1917.42320666114
"ENSG00000004776",6.46692323066458,5.18925618704799,4.82625150610838,227.036900982056,196.772078748572,183.568818527307
"ENSG00000004777",1436.37550423317,1409.17134679392,1112.45097215798,197.63643898438,276.262786057598,191.608328827773
"ENSG00000004779",731.480872090727,720.153441958105,632.238947300198,1048.61647791712,920.007202625775,1016.99805300895
"ENSG00000004799",38.8015393839875,31.1355371222879,51.480016065156,393.639518968889,396.150410195801,392.596086339423
"ENSG00000004809",10.778205384441,17.2975206234933,9.65250301221676,0,2.60625269865659,0
"ENSG00000004838",24.4305988713995,22.4867768105413,34.5881357937767,181.302848985671,148.556403823425,132.651919957689
"ENSG00000004848",0,2.30633608313244,4.82625150610838,96.3681809923837,84.703212706339,36.177796352097
"ENSG00000004864",753.037282859609,877.560879631894,612.129566024746,808.5127049361,725.841376575859,852.188091849397
"ENSG00000004866",528.132063837608,595.611293468953,592.020184749295,702.344369944491,675.019448952056,661.919681405035
"ENSG00000004897",2892.15177815833,3085.30109521042,3875.47995940503,3833.49357269703,3651.36003081788,4102.83009000449
"ENSG00000004939",0,1.15316804156622,0,26.1337439979346,26.0625269865659,36.177796352097
"ENSG00000004948",22.9935048201407,20.757024748192,14.4787545183251,0,3.90937904798488,8.03951030046601
"ENSG00000004961",682.619674347928,721.306609999671,627.412695794089,295.637978976635,400.059789243786,343.019106153216
"ENSG00000004975",1289.79191100477,1228.70054828881,1205.75850127608,1749.32748886174,1898.65509097132,2130.47022962349
"ENSG00000005007",4983.84216976551,4885.39640809529,4381.43199229539,4619.13925163493,4967.51764363945,4661.57605588688
"ENSG00000005020",1583.67764448719,1842.76253042282,2072.07064662253,1438.98927888627,1411.28583632254,1575.74401889134
"ENSG00000005022",5158.44909699345,5031.8487493742,4321.10384846904,4227.13309166591,5116.07404746288,4822.3662618962
"ENSG00000005059",276.640604867318,271.571073788845,234.073198046256,218.870105982702,172.012678111335,129.972083190867
