"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000228477",2171.48486965538,-6.34011246642475,0.142269816584199,0,0,"NA","AL663070.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000229091",3175.86402828808,-6.74363082384822,0.129935453816303,0,0,"NA","HSPA8P8","processed_pseudogene","HGNC Symbol",1,"heat shock protein family A (Hsp70) member 8 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:44923]"
"ENSG00000229132",3559.03793688593,-3.89413562587911,0.0896965510936666,0,0,"NA","EIF4A1P10","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 4A1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37930]"
"ENSG00000229251",1960.22723823574,-6.32590795455297,0.141901415150904,0,0,"NA","HNRNPA1P8","processed_pseudogene","HGNC Symbol",1,"heterogeneous nuclear ribonucleoprotein A1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39126]"
"ENSG00000229932",2946.12483109375,-4.79951255684008,0.102570561138797,0,0,"NA","YWHAZP3","processed_pseudogene","HGNC Symbol",1,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31101]"
"ENSG00000230037",4910.1670147055,-9.37561766710536,0.204465666562241,0,0,"NA","UBBP1","processed_pseudogene","HGNC Symbol",1,"ubiquitin B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12464]"
"ENSG00000230581",6784.47849171158,-7.63974907166275,0.1471498138853,0,0,"NA","ACTG1P14","processed_pseudogene","HGNC Symbol",1,"actin gamma 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:49751]"
"ENSG00000232176",2308.02828117132,-4.22346504592737,0.0983918611600314,0,0,"NA","AL161909.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S6 (RPS6) pseudogene"
"ENSG00000233057",11186.6630617749,-8.30202088969335,0.152361089512065,0,0,"NA","EEF1A1P14","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:3197]"
"ENSG00000233426",2739.77152402857,-5.07659138455503,0.105914346121493,0,0,"NA","EIF3FP3","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 3 subunit F pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37625]"
"ENSG00000233597",4504.73775322543,-6.66794302855094,0.171696200424303,0,0,"NA","AC133435.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L19 (RPL19) pseudogene"
"ENSG00000234176",3102.28717687793,-4.37313131378006,0.100170426977791,0,0,"NA","HSPA8P1","processed_pseudogene","HGNC Symbol",1,"heat shock protein family A (Hsp70) member 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5245]"
"ENSG00000234975",4146.6135557013,-4.69895554163179,0.109183878242718,0,0,"NA","FTH1P2","processed_pseudogene","HGNC Symbol",1,"ferritin heavy chain 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3989]"
"ENSG00000235587",9245.08923402745,-5.6308195810595,0.119464019521503,0,0,"NA","GAPDHP65","processed_pseudogene","HGNC Symbol",1,"glyceraldehyde 3 phosphate dehydrogenase pseudogene 65 [Source:HGNC Symbol;Acc:HGNC:4143]"
"ENSG00000236281",2264.17662543931,-7.29287997439192,0.183103863969013,0,0,"NA","NDUFB9P2","processed_pseudogene","HGNC Symbol",1,"NADH:ubiquinone oxidoreductase subunit B9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:52270]"
"ENSG00000237214",2672.02194552342,-5.31048181132057,0.120333420445691,0,0,"NA","AL080243.4","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S9 (RPS9) pseudogene"
"ENSG00000237433",2479.07823840295,-7.67778541531934,0.170684829184284,0,0,"NA","RPSAP11","processed_pseudogene","HGNC Symbol",1,"ribosomal protein SA pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:6503]"
"ENSG00000240036",1203.90818725615,-5.91939688301594,0.151254262250002,0,0,"NA","AC104563.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"novel pseudogene"
"ENSG00000240540",3006.9538900145,-9.14700244518711,0.230676288304122,0,0,"NA","RPL3P9","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36839]"
"ENSG00000242265",3984.47798822605,7.18126598842313,0.178661321432065,0,0,"23089","PEG10","protein_coding","HGNC Symbol",9,"paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]"
"ENSG00000242952",4043.29814741741,-9.66728591710623,0.240464999506455,0,0,"NA","RPSAP3","transcribed_processed_pseudogene","HGNC Symbol",1,"ribosomal protein SA pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:19792]"
"ENSG00000243538",1706.79608326647,-7.69726054332133,0.196614576146171,0,0,"NA","RPS26P28","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S26 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:36149]"
"ENSG00000243746",2656.87308107576,-7.76565144523947,0.166229372016192,0,0,"NA","EEF1A1P10","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:3205]"
"ENSG00000243759",1688.14219355171,-5.25939421904914,0.123730610944356,0,0,"NA","ST13P15","processed_pseudogene","HGNC Symbol",1,"ST13, Hsp70 interacting protein pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:38850]"
"ENSG00000244073",3048.81034740703,-6.26852704566036,0.136033340473631,0,0,"NA","RPS4XP6","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S4X pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36057]"
"ENSG00000245532",9279.71680214174,7.19563929973165,0.130146950936629,0,0,"NA","NEAT1","lncRNA","HGNC Symbol",9,"nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]"
"ENSG00000248415",5289.58440102163,-9.31849945726719,0.190899668440504,0,0,"NA","GAPDHP61","processed_pseudogene","HGNC Symbol",1,"glyceraldehyde 3 phosphate dehydrogenase pseudogene 61 [Source:HGNC Symbol;Acc:HGNC:4155]"
"ENSG00000251593",2459.67317089376,-5.56991924916233,0.116769730318468,0,0,"NA","MSNP1","processed_pseudogene","HGNC Symbol",1,"moesin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7374]"
"ENSG00000254244",1283.24552851456,-5.88346023544284,0.142961196936062,0,0,"NA","PAICSP4","processed_pseudogene","HGNC Symbol",1,"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38097]"
"ENSG00000256356",2410.16506222628,-5.01557623579949,0.117111250976948,0,0,"NA","HSPA8P5","processed_pseudogene","HGNC Symbol",1,"heat shock protein family A (Hsp70) member 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44920]"
"ENSG00000259078",1774.89075016961,-7.42886111761149,0.187548054797825,0,0,"NA","PTBP1P","processed_pseudogene","HGNC Symbol",1,"polypyrimidine tract binding protein 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:20030]"
"ENSG00000259612",1834.00609812857,-4.01817489256939,0.100356660104007,0,0,"NA","EEF1A1P22","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:37895]"
"ENSG00000259706",1742.90661295364,-5.06087850559939,0.120641679763701,0,0,"NA","HSP90B2P","processed_pseudogene","HGNC Symbol",1,"heat shock protein 90 beta family member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:12099]"
"ENSG00000263563",1965.5319206987,-4.31524532708755,0.102715247036601,0,0,"NA","UBBP4","transcribed_unprocessed_pseudogene","HGNC Symbol",3,"ubiquitin B pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:12467]"
"ENSG00000265273",1635.95190125836,-7.53983829979826,0.190778469622466,0,0,"NA","PGDP1","processed_pseudogene","HGNC Symbol",1,"phosphogluconate dehydrogenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8892]"
"ENSG00000270532",1533.72549902027,-7.013860979293,0.171486721149691,0,0,"NA","PEBP1P2","processed_pseudogene","HGNC Symbol",1,"phosphatidylethanolamine binding protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44344]"
"ENSG00000273654",1282.6559393788,-4.50885315076841,0.113436180651586,0,0,"NA","AC020904.2","transcribed_processed_pseudogene","Clone-based (Ensembl) gene",2,"citrate synthase (CS) pseudogene"
"ENSG00000276043",4136.98123068521,4.85405146643697,0.116374559198968,0,0,"29128","UHRF1","protein_coding","HGNC Symbol",8,"ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]"
"ENSG00000127241",3001.40848059036,-9.12215865914494,0.236478618276485,4.94065645841247e-323,6.87739379011015e-321,"5648","MASP1","protein_coding","HGNC Symbol",15,"mannan binding lectin serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:6901]"
"ENSG00000229465",2007.80895221154,-6.31780732164266,0.164435591827136,6.91691904177745e-323,9.57005155994495e-321,"NA","ACTG1P11","processed_pseudogene","HGNC Symbol",1,"actin gamma 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37651]"
"ENSG00000178429",1490.1905589119,-4.72030364798724,0.123111159336226,1.18575755001899e-322,1.63091069692195e-320,"NA","RPS3AP5","processed_pseudogene","HGNC Symbol",1,"RPS3A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:23744]"
"ENSG00000197381",3301.99460515594,3.15805965183904,0.082774569691626,2.75896137950669e-319,3.77168182431706e-317,"104","ADARB1","protein_coding","HGNC Symbol",15,"adenosine deaminase RNA specific B1 [Source:HGNC Symbol;Acc:HGNC:226]"
"ENSG00000114573",5514.65179110165,-2.78491068219963,0.0731474212637327,4.74837599036397e-318,6.45270380472008e-316,"523","ATP6V1A","protein_coding","HGNC Symbol",6,"ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]"
"ENSG00000233994",1341.89790298108,-5.75286652820651,0.151055486782467,2.86731294003355e-317,3.87341742094965e-315,"NA","GDI2P2","processed_pseudogene","HGNC Symbol",1,"GDP dissociation inhibitor 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37976]"
"ENSG00000206228",2420.64656360072,-3.88268678807764,0.102285436455652,1.52648893454212e-316,2.04998484562332e-314,"NA","HNRNPA1P4","processed_pseudogene","HGNC Symbol",1,"heterogeneous nuclear ribonucleoprotein A1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32234]"
"ENSG00000083720",5378.21630665049,-3.41797425987831,0.0900622180354006,3.97373639303723e-316,5.30528665789915e-314,"5019","OXCT1","protein_coding","HGNC Symbol",8,"3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]"
"ENSG00000232004",1098.01016220862,-5.43663021638063,0.14316487297752,5.03239654379485e-316,6.67962866820104e-314,"NA","CAP1P2","processed_pseudogene","HGNC Symbol",1,"CAP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31970]"
"ENSG00000110492",2709.23242489111,7.34331290548288,0.193317784172584,1.04267801643282e-315,1.37597335923503e-313,"4192","MDK","protein_coding","HGNC Symbol",13,"midkine [Source:HGNC Symbol;Acc:HGNC:6972]"
"ENSG00000213820",3469.75120342365,-9.38545302148143,0.246799645481157,1.56971984653554e-315,2.05958069521622e-313,"NA","RPL13P2","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L13 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16342]"
"ENSG00000060718",4501.65689396366,7.16593782629465,0.188617844985109,4.21526165869609e-315,5.49910992389035e-313,"1301","COL11A1","protein_coding","HGNC Symbol",14,"collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]"
"ENSG00000163359",54792.2929206255,3.06898216333476,0.0815997055985847,9.11611794656515e-314,1.18250552681844e-311,"1293","COL6A3","protein_coding","HGNC Symbol",14,"collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]"
"ENSG00000261614",1679.88944880215,-7.51651467693535,0.198767251049886,1.47020622279432e-313,1.8963168399091e-311,"NA","YBX3P1","processed_pseudogene","HGNC Symbol",1,"Y-box binding protein 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2429]"
"ENSG00000261150",1169.31218670337,-5.02932264069825,0.132945555639818,2.02365177554674e-313,2.59550393459145e-311,"83481","EPPK1","protein_coding","HGNC Symbol",2,"epiplakin 1 [Source:HGNC Symbol;Acc:HGNC:15577]"
"ENSG00000235297",2021.54949506387,-4.95419372194947,0.131409039396524,7.04268514346877e-312,8.98237440365321e-310,"NA","FAUP1","processed_pseudogene","HGNC Symbol",1,"FAU pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17984]"
"ENSG00000156113",2030.9059881673,5.15847241221665,0.136993905762116,1.3537764079348e-310,1.71703974406397e-308,"3778","KCNMA1","protein_coding","HGNC Symbol",93,"potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]"
"ENSG00000243388",2077.94795850235,-8.44006862039006,0.223491322414236,2.12458841925545e-310,2.67979854207745e-308,"NA","RPL3P3","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23550]"
"ENSG00000236480",1811.73486027914,-4.36648758697297,0.116215710659064,6.52749220507724e-310,8.18805752977547e-308,"NA","PKMP1","processed_pseudogene","HGNC Symbol",1,"pyruvate kinase M1/2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44243]"
"ENSG00000226086",1215.37037049241,-6.82992538647512,0.182253327649359,1.61914234493639e-307,2.01994643360097e-305,"NA","EIF3LP3","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 3 subunit L pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44976]"
"ENSG00000230383",4491.2441342182,-4.40286105394563,0.117650282771754,2.30337483243852e-307,2.85793736003105e-305,"NA","AC009245.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L6 (RPL6) pseudogene"
"ENSG00000233913",3185.14906763424,-4.54368577592792,0.121464325676409,5.32203545585062e-307,6.56767943011188e-305,"NA","RPL10P9","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L10 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35579]"
"ENSG00000041982",5845.68130984223,3.86962747927903,0.103542908335076,6.72884034521918e-307,8.25910887534161e-305,"3371","TNC","protein_coding","HGNC Symbol",14,"tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]"
"ENSG00000164828",5236.98071998936,3.50726448746288,0.0938364366674192,7.77094075666883e-307,9.48719665640371e-305,"23353","SUN1","protein_coding","HGNC Symbol",35,"Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENSG00000019991",1140.13039328186,-6.75456289561879,0.180510345705059,2.26553849384882e-306,2.75118318162598e-304,"3082","HGF","protein_coding","HGNC Symbol",11,"hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]"
"ENSG00000230979",3936.33417236495,-5.27650713666148,0.141306249339603,7.28843940270822e-306,8.80397204041422e-304,"NA","AC079250.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L18a (RPL18A) pseudogene"
"ENSG00000206053",1804.12347750691,4.94416269301698,0.132582936139667,2.41393642485759e-305,2.90053518839467e-303,"90861","JPT2","protein_coding","HGNC Symbol",14,"Jupiter microtubule associated homolog 2 [Source:HGNC Symbol;Acc:HGNC:14137]"
"ENSG00000172974",1197.00913857161,-4.53564502399039,0.121777772145493,1.03088756453646e-304,1.23220749206112e-302,"NA","AC007318.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"voltage-dependent anion channel 2 (VDAC2) pseudogene"
"ENSG00000176692",2100.94672257558,4.87909705938175,0.131272452599468,8.0758625410149e-304,9.60270530267554e-302,"2303","FOXC2","protein_coding","HGNC Symbol",1,"forkhead box C2 [Source:HGNC Symbol;Acc:HGNC:3801]"
"ENSG00000230593",1222.23916217562,-6.45211638324853,0.174045152988481,1.21557922415022e-302,1.43791055374868e-300,"NA","PPIAP40","processed_pseudogene","HGNC Symbol",1,"peptidylprolyl isomerase A pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:53664]"
"ENSG00000139620",4280.61911861829,-3.64616854239075,0.0982025501879342,1.25323086940696e-302,1.47480725508046e-300,"54934","KANSL2","protein_coding","HGNC Symbol",15,"KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]"
"ENSG00000229638",6472.19478153101,-3.31950203239645,0.0895989814450473,2.50132763936316e-301,2.92847743623902e-299,"NA","RPL4P4","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36179]"
"ENSG00000213303",2337.21909726215,-7.65391369073303,0.205717116201085,4.2344043213101e-301,4.93221687017905e-299,"NA","AC008481.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S12 (RPS12) pseudogene"
"ENSG00000123009",1157.31938557195,-5.72300567670614,0.154587309865527,4.42058818893541e-300,5.1229456016952e-298,"NA","NME2P1","processed_pseudogene","HGNC Symbol",1,"NME/NM23 nucleoside diphosphate kinase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31358]"
"ENSG00000182383",1875.99663141358,-8.31288210159366,0.224504699644549,1.30154334644621e-299,1.50071891915995e-297,"NA","RPL27AP5","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L27a pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36420]"
"ENSG00000198060",3026.96117693404,-3.09136311523299,0.0838786746094553,4.04368569661826e-298,4.63906253536657e-296,"54708","MARCHF5","protein_coding","HGNC Symbol",4,"membrane associated ring-CH-type finger 5 [Source:HGNC Symbol;Acc:HGNC:26025]"
"ENSG00000166750",2144.35865059685,4.34974892467439,0.118184829069427,2.18344457814759e-297,2.49240198595547e-295,"162394","SLFN5","protein_coding","HGNC Symbol",3,"schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]"
"ENSG00000234882",1086.42216261941,-4.86291289370549,0.132219328399704,4.50591336585118e-297,5.11791055434739e-295,"NA","EIF3EP1","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 3 subunit E pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6102]"
"ENSG00000228818",2568.49449984819,-5.12345952178759,0.139353903744205,1.73838523115171e-296,1.96471954590067e-294,"NA","AL359918.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"proteasome 26S non-ATPase subunit 2 (PSMD2) pseudogene"
"ENSG00000167535",3565.16681136427,-3.1801040920546,0.0866564954521688,1.03227539048741e-295,1.1609284317649e-293,"784","CACNB3","protein_coding","HGNC Symbol",24,"calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]"
"ENSG00000205609",2944.42155534526,-3.17584195374831,0.0865906253267061,2.47522223387356e-295,2.77006488232027e-293,"728689","EIF3CL","protein_coding","HGNC Symbol",2,"eukaryotic translation initiation factor 3 subunit C like [Source:HGNC Symbol;Acc:HGNC:26347]"
"ENSG00000248527",21365.1875568347,10.3454607906979,0.282187573705599,8.46371441067907e-295,9.42568780467333e-293,"NA","MTATP6P1","unprocessed_pseudogene","HGNC Symbol",1,"MT-ATP6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44575]"
"ENSG00000146555",1957.26049983638,6.07655849144465,0.165864230853009,4.58618205439076e-294,5.0826473932884e-292,"221935","SDK1","protein_coding","HGNC Symbol",10,"sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]"
"ENSG00000155368",1562.20808604406,5.09661312592879,0.139371296053283,3.0401863401732e-293,3.35301710850986e-291,"1622","DBI","protein_coding","HGNC Symbol",12,"diazepam binding inhibitor, acyl-CoA binding protein [Source:HGNC Symbol;Acc:HGNC:2690]"
"ENSG00000196526",3954.4699123913,4.25382743203951,0.116454901004174,3.66650088021725e-293,4.02433726419999e-291,"60312","AFAP1","protein_coding","HGNC Symbol",10,"actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017]"
"ENSG00000213399",3195.78841017133,-5.17528100670141,0.141780984606857,1.1182021589778e-292,1.2214619755724e-290,"NA","AC022210.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000136960",25095.2038597003,-8.59963522923614,0.236458791582766,8.39622794437422e-291,9.12789923666969e-289,"5168","ENPP2","protein_coding","HGNC Symbol",9,"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]"
"ENSG00000185641",882.44598288543,-4.83689868365686,0.132983283183561,2.58913686139647e-290,2.80142154244935e-288,"NA","AC034236.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S25 (RPS25) pseudogene"
"ENSG00000214182",3869.54185114928,-4.6096172894725,0.126821249922884,2.80161471513438e-290,3.01702188426972e-288,"NA","PTMAP5","transcribed_processed_pseudogene","HGNC Symbol",2,"prothymosin alpha pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:9628]"
"ENSG00000214612",981.92569802739,-5.90780451447365,0.162403121918107,4.0843851444157e-290,4.37777055619767e-288,"NA","RPS19P1","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S19 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16534]"
